ID_Client,ID_Shop,Sex,Age,AREA_CODE_RESIDENCIAL_PHONE,PAYMENT_DAY,SHOP_RANK,MONTHS_IN_RESIDENCE,MONTHS_IN_THE_JOB,PROFESSION_CODE,MATE_INCOME,PERSONAL_NET_INCOME,QUANT_ADDITIONAL_CARDS_IN_THE_APPLICATION,TARGET_LABEL_BAD,BIN_FLAG_MOTHERS_NAME,BIN_FLAG_FATHERS_NAME,BIN_FLAG_RESIDENCE_TOWN_WORKING_TOWN,BIN_FLAG_RESIDENCE_STATE_WORKING_STATE,BIN_FLAG_RESIDENCIAL_ADDRESS_POSTAL_ADDRESS,CAT_MARITAL_STATUS,CAT_RESIDENCE_TYPE
26382,8,1,25,31,8,0,36,12,43,0.0,300.0,0,0,1,1,0,1,1,0,0
26383,23,1,22,31,18,3,264,60,999,0.0,160.0,0,0,1,1,1,1,1,0,0
26384,25,1,42,31,8,0,12,12,26,0.0,207.0,0,0,1,1,0,1,1,0,0
26385,1,1,22,50,25,0,24,12,26,0.0,193.0,0,0,1,1,1,1,1,1,0
26386,24,0,20,50,25,0,36,12,524,0.0,380.0,0,0,1,1,0,1,1,0,0
26387,3,0,33,31,20,0,240,48,39,0.0,300.0,0,0,1,1,1,1,1,1,0
26388,22,1,46,50,12,0,60,228,703,0.0,195.0,0,1,1,1,0,1,1,0,0
26389,22,1,44,31,25,0,36,84,24,0.0,305.0,1,0,1,1,1,1,1,1,0
26390,12,1,69,31,18,0,48,0,703,0.0,180.0,0,0,1,1,0,1,1,3,0
26391,22,1,34,31,28,0,240,12,61,0.0,340.0,0,0,1,1,0,1,1,0,0
26392,22,1,25,50,12,0,300,36,950,0.0,350.0,0,0,1,1,0,1,1,0,0
26393,25,0,46,31,12,0,120,12,123,0.0,2444.0,3,1,1,1,0,1,1,1,0
26394,1,1,25,50,3,0,36,12,205,0.0,220.0,0,0,1,1,0,1,1,0,0
26395,6,1,19,23,1,0,12,24,713,260.0,200.0,0,0,1,1,1,1,1,1,0
26396,25,1,51,31,8,0,72,132,38,0.0,610.0,0,0,1,1,0,1,1,0,1
26397,3,0,19,31,25,0,228,0,308,0.0,270.0,0,1,1,1,0,1,1,0,0
26398,55,1,38,31,12,0,120,180,515,0.0,500.0,0,0,1,1,0,1,1,1,0
26399,24,1,47,50,20,0,48,0,703,0.0,821.0,0,0,1,1,0,1,1,3,0
26400,9,1,31,5,1,0,72,120,712,0.0,793.0,0,0,1,1,1,1,1,1,0
26401,6,1,29,50,23,0,36,24,853,890.0,250.0,0,0,1,1,1,1,1,1,3
26402,55,1,31,50,8,0,48,36,654,0.0,360.0,0,0,1,1,1,1,1,0,0
26403,55,1,21,31,12,0,120,24,60,0.0,240.0,0,1,1,1,1,1,1,0,2
26404,9,0,25,5,12,0,180,12,950,0.0,450.0,0,0,1,1,1,1,1,0,0
26405,1,1,43,31,18,0,60,60,72,0.0,540.0,1,0,1,1,1,1,1,0,3
26406,22,1,22,50,20,0,48,48,166,0.0,550.0,0,1,1,0,0,1,1,0,3
26407,10,1,34,31,18,0,12,168,4,0.0,630.0,0,0,1,1,1,1,1,0,0
26408,25,1,31,31,28,0,48,60,158,0.0,500.0,0,0,1,1,0,1,1,0,0
26409,16,1,23,31,16,0,276,12,35,0.0,302.0,0,0,1,1,0,1,1,0,0
26410,55,0,21,31,18,0,252,0,999,0.0,300.0,0,1,1,1,0,1,1,0,0
26411,23,0,29,31,20,0,96,36,70,0.0,422.0,0,0,1,1,1,1,1,0,0
26412,22,1,28,31,8,0,192,120,501,0.0,400.0,0,1,1,1,0,1,1,2,0
26413,10,1,39,31,12,0,156,204,264,0.0,470.0,0,0,1,1,1,1,1,1,0
26414,16,1,35,31,12,0,432,0,703,0.0,794.0,0,0,1,1,0,1,1,3,0
26415,8,1,26,31,28,0,12,12,205,0.0,400.0,0,0,1,1,0,1,1,0,0
26416,8,1,46,31,18,0,384,0,159,0.0,350.0,0,1,1,1,0,1,1,0,0
26417,3,1,40,50,20,0,144,24,205,0.0,180.0,0,0,1,1,0,1,1,1,0
26418,23,1,67,31,28,0,276,0,13,0.0,1654.0,0,0,1,1,0,1,1,3,0
26419,24,1,21,50,3,0,144,24,992,0.0,560.0,2,0,1,1,1,1,1,0,0
26420,20,1,51,31,18,0,180,228,13,0.0,556.0,2,0,1,1,1,1,1,1,3
26421,11,1,48,50,8,0,120,0,13,0.0,230.0,0,0,1,1,0,1,1,0,0
26422,25,0,23,31,12,0,288,36,43,0.0,500.0,0,0,1,1,0,1,1,0,2
26423,12,1,38,31,12,0,132,0,123,0.0,182.0,0,0,1,1,0,1,1,1,0
26424,25,0,21,50,12,0,216,24,60,0.0,420.0,0,0,1,1,0,1,1,0,2
26425,12,1,40,50,20,0,84,24,713,0.0,500.0,0,0,1,1,0,1,1,1,0
26426,5,0,65,5,12,0,120,0,305,0.0,500.0,0,0,1,1,1,1,1,1,0
26427,20,0,21,31,18,0,12,12,251,0.0,327.0,0,0,1,1,1,1,1,0,1
26428,22,1,30,50,20,0,324,24,72,0.0,410.0,0,1,1,1,1,1,1,0,0
26429,20,0,31,31,18,0,156,132,26,0.0,700.0,0,0,1,1,0,1,1,1,0
26430,23,1,42,31,12,0,240,0,110,0.0,318.0,0,0,1,1,1,1,1,1,0
26431,22,1,41,31,20,0,372,24,13,0.0,180.0,0,0,1,1,0,1,1,0,0
26432,21,0,42,31,20,0,84,12,44,0.0,410.0,0,0,1,1,1,1,1,0,0
26433,55,0,51,31,3,0,60,96,222,0.0,1200.0,2,0,1,1,1,1,1,1,0
26434,24,1,44,31,18,0,0,0,351,0.0,393.0,0,0,1,1,1,1,1,3,1
26435,24,1,31,50,23,0,108,72,113,0.0,700.0,0,0,1,1,0,1,1,1,0
26436,24,0,60,31,18,0,360,84,13,0.0,2477.0,1,0,1,1,0,1,1,1,0
26437,24,1,42,31,28,0,312,12,26,0.0,230.0,0,0,1,1,1,1,1,0,0
26438,13,0,19,31,12,0,36,12,999,0.0,420.0,0,0,1,1,1,1,1,0,1
26439,16,1,27,31,20,0,240,0,501,0.0,400.0,0,1,1,1,0,1,1,0,0
26440,18,0,19,23,12,0,108,0,702,0.0,200.0,0,0,1,1,0,1,1,0,2
26441,9,0,44,5,12,0,204,300,728,0.0,3500.0,1,0,1,1,1,1,1,1,0
26442,66,1,18,31,25,0,72,12,950,0.0,650.0,0,1,1,1,1,1,1,0,1
26443,16,1,34,31,20,0,60,12,26,0.0,250.0,0,1,1,1,0,1,1,1,3
26444,22,0,44,50,18,0,96,360,999,0.0,900.0,1,0,1,1,0,1,1,1,0
26445,23,1,38,31,12,0,60,60,600,0.0,824.0,0,0,1,1,1,1,1,1,0
26446,10,1,52,31,8,0,12,0,13,0.0,750.0,0,0,1,1,0,1,1,3,0
26447,25,1,36,31,20,0,36,0,720,430.0,0.0,0,0,1,1,0,1,1,1,0
26448,16,1,23,31,18,0,180,12,38,0.0,320.0,0,0,1,1,0,1,1,0,0
26449,21,1,20,31,20,0,12,12,654,0.0,314.0,0,0,1,1,1,1,1,0,2
26450,24,1,20,31,28,0,168,12,992,0.0,241.0,0,0,1,0,1,1,1,0,2
26451,14,1,22,31,3,0,12,48,712,0.0,201.0,0,0,1,1,1,1,1,0,1
26452,55,1,41,50,1,0,168,60,999,0.0,580.0,0,0,1,1,0,1,1,1,0
26453,55,1,37,31,22,0,324,204,712,0.0,300.0,0,1,1,1,1,1,1,0,0
26454,5,1,19,5,25,0,24,0,38,0.0,180.0,0,0,1,1,1,1,1,1,0
26455,25,1,36,50,8,0,36,132,133,0.0,3000.0,0,0,1,1,1,1,1,4,1
26456,20,0,48,31,8,0,36,24,13,0.0,1100.0,1,0,1,1,0,1,1,2,0
26457,24,1,51,50,20,0,48,60,110,0.0,400.0,0,0,1,1,1,1,1,3,0
26458,12,0,21,31,20,0,144,12,305,0.0,800.0,0,0,1,1,0,1,1,0,2
26459,3,1,30,31,20,0,0,0,205,0.0,250.0,0,1,1,1,0,1,1,1,1
26460,24,0,22,31,16,0,24,24,202,0.0,297.0,0,0,1,1,0,1,1,0,0
26461,23,1,49,31,28,0,120,60,18,0.0,841.0,0,1,1,1,0,1,1,1,0
26462,3,1,22,31,28,0,240,0,653,0.0,340.0,0,0,1,1,1,1,1,0,2
26463,25,0,33,50,8,0,12,120,218,0.0,260.0,0,1,1,1,1,1,1,0,0
26464,24,1,53,31,20,0,240,132,717,0.0,3000.0,0,0,1,1,1,1,1,3,0
26465,17,1,23,31,18,0,12,12,950,0.0,220.0,0,0,1,1,0,1,1,0,0
26466,22,1,52,31,12,0,240,144,950,0.0,1200.0,0,0,1,1,0,1,1,1,0
26467,20,1,20,31,18,0,120,12,205,0.0,200.0,0,1,1,1,0,1,1,0,2
26468,3,1,22,50,20,0,264,12,950,0.0,400.0,0,0,1,1,0,1,1,0,0
26469,16,1,57,31,12,0,432,0,703,0.0,848.0,0,0,1,1,0,1,1,3,0
26470,20,0,32,31,18,0,72,240,253,0.0,700.0,0,0,1,1,0,1,1,1,0
26471,24,0,57,50,12,0,132,0,524,0.0,500.0,0,1,1,1,0,1,1,1,0
26472,22,0,38,31,25,0,12,24,39,0.0,346.0,0,1,1,1,1,1,1,1,0
26473,13,1,32,31,8,0,204,12,922,0.0,1200.0,1,1,1,1,0,1,1,1,0
26474,24,1,18,31,8,0,24,12,40,0.0,199.0,0,0,1,1,1,1,1,0,0
26475,10,0,19,31,20,0,12,12,653,0.0,242.0,0,0,1,1,1,1,1,0,1
26476,19,1,36,50,28,0,36,96,110,0.0,411.0,0,0,1,1,1,1,1,0,1
26477,23,1,47,31,20,0,432,24,999,0.0,350.0,0,0,1,1,1,1,1,0,0
26478,13,0,29,31,20,0,348,0,514,0.0,0.0,1,0,1,1,0,1,1,0,0
26479,1,0,34,50,18,0,12,12,60,0.0,236.0,0,1,1,1,1,1,1,1,1
26480,24,1,36,50,23,0,120,12,205,0.0,600.0,0,0,1,1,0,1,1,1,0
26481,4,0,26,31,3,0,12,24,999,0.0,288.0,0,1,1,1,1,1,1,0,1
26482,6,0,33,50,8,0,36,48,30,0.0,360.0,0,0,1,1,1,1,1,1,0
26483,55,1,37,31,18,0,12,24,950,1500.0,700.0,0,0,1,1,0,1,1,1,0
26484,24,0,22,50,28,0,60,12,26,0.0,254.0,0,1,1,1,1,1,1,0,0
26485,25,1,34,31,3,0,36,120,130,0.0,750.0,0,0,1,1,1,1,1,1,0
26486,55,1,32,50,23,0,360,24,40,0.0,271.0,0,0,1,1,1,1,1,0,0
26487,25,1,20,31,18,0,72,0,950,0.0,251.0,0,0,1,1,1,1,1,2,0
26488,55,1,65,31,8,0,0,180,703,0.0,1400.0,0,0,1,1,0,1,1,1,1
26489,19,0,18,31,28,0,120,0,999,0.0,240.0,0,1,1,1,0,1,1,0,0
26490,25,1,34,50,18,0,72,12,26,0.0,317.0,0,0,1,1,0,1,1,1,0
26491,1,1,40,31,28,0,60,72,305,0.0,1000.0,0,0,1,1,1,1,1,1,0
26492,6,1,36,5,20,0,24,204,40,900.0,600.0,0,0,1,1,1,1,1,1,0
26493,22,0,56,31,8,0,96,24,13,0.0,525.0,0,0,1,1,0,1,1,0,0
26494,55,0,26,31,3,0,72,0,999,0.0,300.0,0,0,1,1,0,1,1,0,0
26495,22,1,44,50,8,0,528,12,30,0.0,186.0,0,0,1,1,1,1,1,2,0
26496,25,1,27,31,1,0,12,12,999,0.0,2440.0,0,0,1,0,1,1,1,0,0
26497,24,1,33,50,18,0,360,12,165,0.0,200.0,0,1,1,1,0,1,1,1,0
26498,5,0,20,50,8,0,24,0,999,0.0,270.0,0,0,1,1,1,1,1,0,2
26499,1,0,44,50,12,0,312,12,953,0.0,436.0,0,1,1,1,0,1,1,1,3
26500,1,0,22,31,8,0,24,12,999,0.0,246.0,0,0,1,1,0,1,1,0,0
26501,10,0,22,31,12,0,12,12,49,0.0,350.0,0,0,1,1,1,1,1,0,2
26502,17,0,32,31,12,0,120,36,514,0.0,2539.0,1,0,1,1,0,1,1,1,0
26503,55,1,51,50,20,0,60,0,950,0.0,300.0,0,0,1,1,1,1,1,3,0
26504,19,1,32,31,8,0,96,0,999,0.0,500.0,0,0,1,1,0,1,1,1,0
26505,14,0,44,31,28,0,12,240,105,0.0,1000.0,0,0,1,1,0,1,1,1,0
26506,23,0,32,31,8,0,12,36,79,0.0,615.0,0,1,1,1,0,1,1,0,1
26507,19,0,28,31,20,0,108,24,77,0.0,378.0,1,1,1,1,1,1,1,0,0
26508,16,1,20,31,8,0,120,12,514,0.0,600.0,1,0,1,1,0,1,1,0,0
26509,55,1,46,31,12,0,84,24,999,0.0,893.0,0,0,1,1,0,1,1,3,0
26510,24,1,57,31,8,0,120,324,525,0.0,204.0,0,0,1,1,1,1,1,1,0
26511,24,0,24,50,12,0,36,48,921,0.0,3000.0,0,1,1,1,0,1,1,1,0
26512,55,1,62,31,8,0,600,168,13,0.0,1491.0,0,0,1,1,0,1,1,3,0
26513,21,1,36,31,8,0,132,240,999,0.0,640.0,0,0,1,1,0,1,1,1,0
26514,6,1,22,50,28,0,240,24,702,0.0,400.0,0,1,1,1,1,1,1,0,0
26515,25,1,38,50,20,0,240,0,210,0.0,1022.0,2,0,1,1,0,1,1,3,0
26516,12,0,19,31,20,0,228,0,26,0.0,180.0,0,1,1,1,1,1,1,0,0
26517,6,0,44,5,18,0,84,180,713,0.0,1500.0,1,0,1,1,0,1,1,1,0
26518,23,0,19,31,12,2,12,12,40,0.0,515.0,0,0,1,1,1,1,1,0,2
26519,25,1,19,31,12,0,36,0,61,0.0,420.0,0,1,1,1,1,1,1,0,0
26520,22,1,40,31,8,0,480,180,999,0.0,734.0,0,1,1,1,0,1,1,0,0
26521,22,1,18,31,1,0,60,24,61,0.0,180.0,0,1,1,1,1,1,1,0,0
26522,10,0,18,50,20,0,12,12,218,0.0,260.0,0,0,1,0,0,1,1,0,0
26523,23,1,48,31,8,0,240,144,950,0.0,800.0,0,0,1,1,1,1,1,1,0
26524,24,1,50,31,18,0,240,72,38,0.0,400.0,0,0,1,1,1,1,1,2,0
26525,25,1,21,31,18,0,60,0,950,0.0,0.0,0,1,1,1,0,1,1,0,0
26526,66,0,34,31,25,0,72,96,35,0.0,600.0,0,0,1,1,0,1,1,1,0
26527,1,1,60,31,12,0,60,252,853,0.0,1326.0,0,0,1,1,1,1,1,4,0
26528,55,1,39,31,18,0,132,0,26,0.0,190.0,0,0,1,1,1,1,1,0,0
26529,22,1,48,50,20,0,480,12,165,0.0,400.0,0,0,1,1,1,1,1,0,0
26530,12,0,20,31,20,0,180,24,401,0.0,600.0,0,0,1,1,1,1,1,0,0
26531,21,0,36,31,12,0,120,144,123,0.0,2000.0,1,0,1,1,1,1,1,1,1
26532,1,0,18,31,12,0,228,12,36,0.0,1100.0,0,1,1,1,0,1,1,0,0
26533,22,1,18,31,18,0,216,36,39,0.0,215.0,0,0,1,1,0,1,1,0,0
26534,19,1,56,31,18,0,672,288,131,0.0,269.0,0,0,1,0,1,1,1,0,3
26535,25,1,30,31,20,0,24,24,31,1200.0,848.0,0,0,1,1,1,1,1,1,1
26536,20,1,37,31,8,0,36,72,113,0.0,1500.0,0,0,1,1,1,1,1,1,1
26537,22,0,19,31,8,0,48,12,855,0.0,235.0,0,0,1,1,0,1,1,0,0
26538,55,1,43,31,8,0,48,12,210,2000.0,1500.0,0,0,1,1,0,1,1,1,0
26539,12,1,24,31,18,0,120,84,205,0.0,190.0,0,0,1,1,1,1,1,0,0
26540,24,1,18,31,28,0,216,12,30,0.0,190.0,0,0,1,1,1,1,1,0,0
26541,15,1,44,23,18,0,372,12,205,0.0,480.0,0,0,1,1,0,1,1,3,0
26542,17,1,34,31,25,0,120,12,999,0.0,202.0,0,0,1,1,0,1,1,1,0
26543,13,1,24,50,18,0,12,0,100,0.0,500.0,0,0,1,1,0,1,1,0,2
26544,20,1,20,31,11,0,240,12,853,0.0,700.0,0,0,1,1,1,1,1,0,2
26545,25,1,24,31,28,0,12,0,26,0.0,300.0,1,1,1,1,0,1,1,0,0
26546,23,1,34,31,25,0,84,24,950,0.0,450.0,0,0,1,0,0,1,1,1,0
26547,15,1,59,31,8,0,300,60,13,0.0,244.0,0,0,1,1,0,1,1,3,0
26548,21,1,27,31,12,0,300,12,305,0.0,1194.0,0,0,0,1,0,1,1,0,0
26549,25,0,19,50,12,0,0,12,514,0.0,790.0,0,1,1,1,1,1,1,0,1
26550,5,1,31,24,25,0,48,0,950,0.0,400.0,0,1,1,1,0,0,1,1,0
26551,22,0,44,50,18,0,144,48,703,0.0,839.0,2,0,1,1,0,1,1,1,0
26552,17,1,19,31,16,0,24,12,801,0.0,240.0,0,0,1,1,0,1,1,0,2
26553,16,1,39,31,1,0,12,12,950,0.0,374.0,0,0,1,1,0,1,1,0,1
26554,3,0,42,50,12,0,240,12,703,0.0,438.0,0,0,1,0,0,1,1,0,0
26555,21,1,19,31,23,0,228,12,654,0.0,336.0,0,0,1,1,1,1,1,0,2
26556,3,0,37,31,28,0,48,0,528,0.0,400.0,0,0,1,1,0,0,1,2,0
26557,25,0,31,50,12,0,36,0,123,0.0,500.0,0,0,1,1,1,1,1,0,0
26558,9,1,42,5,12,0,276,0,13,0.0,283.0,0,0,1,1,0,1,1,3,0
26559,24,1,22,31,20,0,120,36,999,0.0,490.0,1,0,1,1,1,1,1,0,0
26560,21,0,47,31,3,0,60,240,4,0.0,815.0,0,0,1,1,1,1,1,0,0
26561,1,1,31,50,20,0,12,48,703,0.0,180.0,0,0,1,1,0,1,1,0,0
26562,3,1,33,31,8,0,300,60,113,0.0,5000.0,0,0,1,1,0,1,1,1,0
26563,25,1,23,31,25,0,240,24,731,0.0,600.0,0,0,1,1,0,1,1,0,0
26564,23,0,20,31,18,0,72,12,308,0.0,246.0,0,0,1,1,1,1,1,0,2
26565,3,1,36,31,20,0,72,36,100,0.0,600.0,0,1,1,1,0,1,1,4,0
26566,1,1,46,31,18,0,72,228,713,0.0,1000.0,0,0,1,1,1,1,1,0,0
26567,13,0,31,31,18,0,12,24,514,0.0,951.0,1,1,1,1,0,1,1,1,0
26568,25,1,18,31,1,0,216,72,999,0.0,200.0,0,1,1,1,0,1,1,0,0
26569,25,1,27,50,28,0,324,24,801,0.0,300.0,0,0,1,1,1,1,1,0,3
26570,3,1,33,50,8,0,192,24,131,0.0,300.0,0,0,1,1,0,1,1,0,0
26571,55,1,26,31,18,0,48,0,950,0.0,360.0,0,1,0,1,0,1,1,1,0
26572,22,0,53,50,12,0,72,12,702,0.0,4440.0,1,0,1,1,0,1,1,0,0
26573,22,1,40,31,8,0,432,12,35,0.0,454.0,0,1,1,1,0,1,1,2,0
26574,10,1,41,31,28,0,492,0,950,0.0,270.0,0,0,1,1,0,1,1,0,0
26575,16,1,34,31,12,0,120,12,999,0.0,350.0,0,0,1,1,0,1,1,1,0
26576,25,1,19,31,20,0,240,36,950,0.0,400.0,0,0,1,1,0,1,1,0,0
26577,22,1,19,31,18,0,36,12,39,0.0,310.0,0,0,1,0,0,1,1,0,0
26578,13,1,18,31,12,0,12,12,40,0.0,299.0,0,0,1,1,1,1,1,0,0
26579,22,1,22,50,11,0,12,12,918,0.0,422.0,0,1,1,1,1,1,1,0,0
26580,5,0,24,50,8,0,336,0,60,0.0,300.0,0,1,1,1,1,1,1,0,2
26581,10,0,40,31,3,0,12,180,999,0.0,1200.0,1,0,1,1,1,1,1,1,0
26582,24,0,35,50,25,0,36,228,514,0.0,2764.0,1,0,1,1,1,1,1,1,0
26583,1,0,27,31,8,0,336,24,132,0.0,906.0,0,0,1,1,0,1,1,1,0
26584,16,1,39,31,25,0,180,36,305,0.0,900.0,0,0,1,1,1,1,1,4,0
26585,23,1,23,31,12,0,12,0,950,0.0,250.0,0,0,1,1,0,1,1,2,0
26586,25,1,18,31,20,0,36,0,24,0.0,250.0,0,1,1,1,1,1,1,0,1
26587,24,1,63,50,1,0,12,0,703,0.0,730.0,0,0,1,1,0,1,1,1,3
26588,21,0,24,50,20,0,12,12,999,0.0,300.0,0,1,1,1,1,1,1,1,1
26589,16,1,19,31,28,0,228,12,261,0.0,250.0,0,1,1,1,0,1,1,0,0
26590,55,1,29,31,28,0,180,60,165,0.0,300.0,0,0,1,1,0,1,1,2,0
26591,24,0,56,50,8,0,12,96,13,0.0,1561.0,1,1,1,1,0,1,1,0,1
26592,20,0,30,31,8,0,60,48,999,0.0,1014.0,1,0,1,1,1,1,1,1,3
26593,24,0,48,31,23,0,180,60,13,0.0,934.0,0,0,1,1,0,1,1,1,0
26594,55,1,24,31,28,0,72,24,950,0.0,1500.0,0,1,1,1,0,1,1,0,0
26595,9,1,45,5,12,0,540,12,853,0.0,403.0,0,0,1,1,0,1,1,0,0
26596,21,1,33,31,12,0,84,156,999,0.0,660.0,0,0,1,1,1,1,1,1,0
26597,8,1,38,31,12,0,240,36,100,0.0,2000.0,0,0,1,1,0,1,1,0,0
26598,18,1,21,23,18,0,252,24,950,0.0,300.0,0,0,1,1,1,1,1,0,0
26599,55,0,46,3,8,0,252,252,158,0.0,490.0,2,0,1,1,0,1,1,1,0
26600,25,1,39,31,12,0,144,24,950,900.0,400.0,0,0,1,1,0,1,1,1,0
26601,17,1,20,31,23,0,60,12,999,0.0,380.0,0,1,1,1,0,1,1,0,0
26602,24,1,52,31,3,0,480,36,168,0.0,386.0,0,0,1,1,0,1,1,4,0
26603,22,1,40,31,8,0,0,0,999,0.0,700.0,0,1,1,1,0,1,1,1,0
26604,20,1,25,31,12,0,60,24,999,0.0,1612.0,0,0,1,1,1,1,1,0,2
26605,24,1,46,31,1,0,48,72,717,0.0,4000.0,0,0,1,1,1,1,1,4,1
26606,9,0,26,5,28,0,288,48,203,0.0,269.0,0,0,1,1,1,1,1,0,2
26607,23,0,40,31,12,0,12,0,60,0.0,250.0,0,0,1,1,1,1,1,0,0
26608,25,0,49,31,3,0,144,300,999,0.0,1136.0,0,0,1,1,0,1,1,1,0
26609,19,0,36,50,23,0,120,12,218,0.0,386.0,0,0,1,1,1,1,1,4,0
26610,25,0,25,50,3,0,24,12,39,0.0,269.0,0,1,1,1,0,1,1,2,0
26611,24,1,54,31,20,0,72,48,13,0.0,266.0,0,1,1,1,0,1,1,0,0
26612,22,1,42,50,28,0,504,60,501,180.0,350.0,0,0,1,1,0,1,1,1,0
26613,23,0,24,31,28,0,300,72,999,0.0,1200.0,0,0,1,1,1,1,1,2,0
26614,19,0,43,31,12,0,120,120,39,0.0,470.0,0,0,1,1,1,1,1,0,0
26615,24,1,21,31,12,0,252,24,38,0.0,500.0,0,0,1,1,1,1,1,0,2
26616,25,1,21,31,28,0,264,12,302,0.0,300.0,0,0,1,1,1,1,1,0,0
26617,10,1,42,31,25,0,504,0,210,0.0,300.0,0,0,1,1,0,1,1,1,0
26618,16,1,24,31,20,0,264,0,999,0.0,500.0,0,0,1,1,0,1,1,0,0
26619,23,1,48,31,25,0,324,48,165,0.0,300.0,0,0,1,1,0,1,1,1,0
26620,6,1,24,23,18,0,12,24,703,0.0,250.0,0,0,1,1,0,1,1,1,1
26621,6,1,18,5,28,0,132,60,61,0.0,180.0,0,0,1,1,1,1,1,0,2
26622,25,1,39,31,23,0,84,144,43,1200.0,300.0,0,0,1,1,0,1,1,1,0
26623,12,1,68,31,28,0,204,0,13,0.0,180.0,0,0,1,1,0,1,1,3,0
26624,16,1,42,31,12,0,300,12,863,0.0,865.0,0,1,1,1,0,1,1,0,0
26625,55,1,40,31,23,0,60,48,950,0.0,400.0,0,1,1,1,0,1,1,4,0
26626,9,0,67,5,12,0,240,0,13,0.0,820.0,2,0,1,1,0,1,1,1,0
26627,3,1,44,31,12,0,540,108,26,180.0,400.0,0,0,1,1,1,1,1,1,0
26628,23,1,47,31,16,0,84,12,205,0.0,151.0,0,0,1,1,1,1,1,0,0
26629,1,1,53,50,1,0,636,240,131,0.0,500.0,0,0,1,1,1,1,1,0,0
26630,24,1,37,50,18,0,228,12,61,0.0,600.0,0,0,1,1,1,1,1,0,0
26631,5,0,19,24,20,0,240,0,999,0.0,300.0,0,0,1,1,0,0,1,0,3
26632,1,1,20,31,28,0,12,12,113,0.0,280.0,0,0,1,1,1,1,1,0,0
26633,20,0,21,31,12,0,252,12,26,0.0,240.0,0,0,1,1,1,1,1,0,2
26634,10,1,22,31,12,0,12,12,39,0.0,242.0,0,0,1,1,0,1,1,0,0
26635,22,1,52,31,12,0,120,120,950,0.0,600.0,0,0,1,0,0,1,1,0,0
26636,22,1,46,50,20,0,324,24,712,0.0,500.0,0,0,1,1,0,1,1,1,0
26637,55,0,46,31,28,0,12,72,950,0.0,550.0,0,0,1,1,1,1,1,1,0
26638,25,1,38,31,18,0,120,240,853,0.0,1700.0,0,0,1,1,0,1,1,0,0
26639,18,1,21,23,20,0,252,48,264,0.0,400.0,0,0,1,1,0,1,1,0,2
26640,24,0,26,31,8,0,12,60,136,0.0,268.0,0,0,1,1,1,1,1,0,3
26641,25,1,36,31,18,0,48,12,205,0.0,220.0,0,0,1,1,1,1,1,0,0
26642,24,1,38,31,25,0,456,180,712,0.0,602.0,0,0,1,1,1,1,1,0,0
26643,22,0,30,50,28,0,120,12,110,0.0,409.0,1,1,1,1,1,1,1,0,2
26644,19,1,24,50,8,0,60,0,999,0.0,0.0,0,1,1,0,0,1,1,2,0
26645,17,1,47,31,28,0,480,12,999,0.0,200.0,0,0,1,1,0,1,1,0,0
26646,1,1,48,31,23,0,240,48,131,0.0,1000.0,0,0,1,1,0,1,1,4,0
26647,55,1,39,50,12,0,24,204,4,0.0,1250.0,0,0,1,1,1,1,1,0,0
26648,22,1,25,50,8,0,12,12,131,700.0,500.0,0,1,1,1,0,1,1,2,0
26649,5,0,21,5,18,0,252,0,38,0.0,220.0,0,0,1,1,1,1,1,0,2
26650,22,1,35,50,18,0,180,180,24,0.0,350.0,0,0,1,1,0,1,1,1,0
26651,25,1,40,50,18,0,144,0,26,0.0,262.0,0,0,1,1,1,1,1,1,0
26652,13,0,43,31,18,0,72,216,999,0.0,1539.0,0,0,1,1,0,1,1,0,0
26653,6,0,37,50,25,0,84,72,39,180.0,203.0,0,0,1,1,1,1,1,1,0
26654,10,0,32,31,23,0,12,12,521,0.0,466.0,0,0,1,1,0,1,1,1,0
26655,16,1,22,31,12,0,12,12,953,0.0,680.0,0,0,1,1,0,1,1,1,0
26656,14,1,24,50,8,0,72,72,501,0.0,300.0,0,1,1,1,1,1,1,0,1
26657,25,0,31,31,12,0,24,168,110,0.0,1200.0,1,0,1,1,1,1,1,1,0
26658,16,1,27,31,23,0,216,12,999,0.0,215.0,0,1,1,1,0,1,1,0,0
26659,9,0,27,5,12,0,144,0,707,0.0,276.0,0,0,1,1,0,1,1,0,0
26660,18,0,42,23,8,0,504,24,30,0.0,390.0,0,0,1,1,1,1,1,1,0
26661,24,0,57,31,8,0,300,60,717,0.0,8500.0,0,0,1,1,1,1,0,4,0
26662,55,1,30,31,20,0,60,60,130,0.0,302.0,0,0,1,1,1,1,1,0,0
26663,21,1,30,31,3,0,12,12,130,0.0,270.0,0,0,1,1,1,1,1,0,3
26664,25,0,47,31,3,0,72,192,999,0.0,693.0,0,0,1,1,1,1,1,1,0
26665,22,1,28,50,12,0,12,36,999,0.0,243.0,0,1,1,1,0,1,1,2,1
26666,24,1,29,31,3,0,48,24,999,0.0,500.0,0,0,0,1,0,1,1,1,0
26667,24,1,38,31,12,0,156,0,720,869.0,0.0,1,0,1,1,0,1,1,1,0
26668,15,1,45,31,12,0,108,0,999,0.0,0.0,0,1,1,1,0,1,1,2,3
26669,25,0,37,31,20,0,12,168,305,0.0,1100.0,0,0,1,1,1,1,0,4,1
26670,19,1,52,31,1,0,372,12,703,0.0,331.0,0,0,1,1,0,1,1,4,0
