?ID_Shop;Age;FLAG_RESIDENCIAL_PHONE;AREA_CODE_RESIDENCIAL_PHONE;PAYMENT_DAY;SHOP_RANK;MONTHS_IN_RESIDENCE;FLAG_MOTHERS_NAME;FLAG_FATHERS_NAME;FLAG_RESIDENCE_TOWN_WORKING_TOWN;FLAG_RESIDENCE_STATE_WORKING_STATE;MONTHS_IN_THE_JOB;MATE_INCOME;FLAG_RESIDENCIAL_ADDRESS_POSTAL_ADDRESS;PERSONAL_REFERENCE_1;PERSONAL_REFERENCE_2;PERSONAL_NET_INCOME;QUANT_ADDITIONAL_CARDS_IN_THE_APPLICATION;TARGET_LABEL_BAD;Sex_Female;Marital_Status_C;Marital_Status_D;Marital_Status_O;Marital_Status_S;RESIDENCE_TYPE_A;RESIDENCE_TYPE_C;RESIDENCE_TYPE_O;PROFESSION_CODE_0;PROFESSION_CODE_1;PROFESSION_CODE_2;PROFESSION_CODE_3;PROFESSION_CODE_4;PROFESSION_CODE_5;PROFESSION_CODE_6;PROFESSION_CODE_7;PROFESSION_CODE_8
18;21;1;23;18;0;144;1;1;1;1;12;0.0;1;9;8;230.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
55;51;0;50;20;0;48;1;1;1;1;60;0.0;1;11;10;200.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
24;21;1;31;8;0;240;1;1;1;1;12;0.0;1;9;8;310.0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
11;41;0;50;12;0;36;1;0;1;1;36;0.0;1;15;5;226.0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
55;27;1;31;12;0;24;1;1;0;1;36;0.0;1;7;14;430.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;20;1;49;3;0;12;1;1;0;1;24;0.0;1;15;15;800.0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0
12;22;1;23;12;0;252;1;1;1;1;0;0.0;1;13;7;236.0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
18;29;1;23;12;0;144;1;1;1;1;12;0.0;1;9;4;270.0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
18;20;1;23;8;0;240;1;1;1;1;24;0.0;1;14;6;728.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
18;62;0;5;18;0;12;1;1;0;1;0;0.0;1;19;18;180.0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
24;76;0;50;12;0;600;1;1;0;1;84;0.0;1;5;4;1205.0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
20;30;1;31;18;0;24;1;1;1;1;60;0.0;1;18;6;2500.0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
12;28;1;31;12;0;336;1;1;0;1;12;0.0;1;20;9;414.0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
24;18;0;50;28;0;216;1;1;1;1;12;0.0;1;7;5;280.0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
15;18;1;31;25;0;216;1;1;1;1;12;0.0;1;12;5;210.0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
16;20;1;31;18;0;180;1;1;1;1;12;0.0;1;20;5;550.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
9;54;1;5;20;0;12;1;1;0;1;0;1184.0;1;22;21;0.0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1;27;1;31;28;0;12;1;1;0;1;24;0.0;1;7;3;1000.0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
25;37;1;31;1;0;36;1;1;1;1;12;0.0;1;7;5;900.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1;31;1;31;3;0;12;1;1;1;1;12;0.0;1;4;3;276.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
96;53;1;31;8;0;252;1;1;0;1;0;0.0;1;13;11;1100.0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
3;37;0;50;25;0;12;1;1;1;1;12;0.0;1;5;3;256.0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
25;43;1;31;12;0;264;1;0;0;1;60;0.0;1;8;5;600.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1;46;1;31;8;0;72;1;1;0;1;72;0.0;1;4;4;1093.0;2;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5;23;1;23;8;0;120;1;1;0;1;0;0.0;1;18;3;270.0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
13;35;1;31;12;0;360;1;1;0;1;12;1886.0;1;6;6;300.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55;23;0;31;12;0;24;1;1;0;1;0;0.0;1;15;16;328.0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
20;45;1;31;12;0;0;1;1;1;1;36;0.0;1;10;18;4500.0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0
5;26;1;5;12;0;48;1;1;1;1;0;0.0;1;16;3;1000.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
24;37;1;31;8;0;48;1;1;1;1;120;0.0;1;6;5;882.0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
23;45;1;31;8;0;12;1;1;0;1;0;0.0;1;15;3;1000.0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0
9;20;1;5;12;0;84;1;1;0;1;0;0.0;1;13;8;192.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
12;34;1;31;18;0;168;1;1;0;1;0;0.0;1;6;25;221.0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5;39;1;24;20;0;48;1;1;1;1;0;0.0;1;23;3;240.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
16;24;1;31;18;0;24;1;1;0;1;24;0.0;1;12;25;455.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
24;19;1;31;8;0;228;1;1;1;1;12;0.0;1;7;6;183.0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
11;24;1;31;12;0;288;1;1;1;1;12;0.0;1;19;7;806.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;21;1;31;12;0;12;1;1;1;1;12;0.0;1;7;4;660.0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
24;40;1;31;1;0;480;1;1;1;1;12;1500.0;1;8;12;570.0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
24;35;1;31;25;0;60;1;1;0;1;72;0.0;1;9;14;850.0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
21;31;1;31;25;0;36;1;1;1;1;72;0.0;1;6;10;1500.0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
55;31;1;31;18;0;132;1;1;1;1;0;0.0;1;25;13;350.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
25;26;1;31;12;0;0;1;1;1;1;12;0.0;1;5;7;400.0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
21;68;1;31;12;0;348;1;1;1;1;0;0.0;1;6;6;2299.0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
23;46;0;50;8;0;360;1;1;0;1;12;0.0;1;6;6;800.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;19;1;31;12;0;48;1;1;0;1;0;0.0;1;4;19;250.0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
12;35;1;31;28;0;12;1;1;0;1;24;0.0;1;5;17;600.0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
23;18;1;31;12;0;84;1;1;1;1;48;0.0;1;7;7;610.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
22;19;1;50;20;0;12;1;1;1;1;0;0.0;1;6;4;0.0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
25;62;1;31;18;0;240;1;1;0;1;0;0.0;1;5;5;423.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
3;68;1;23;18;0;216;1;1;0;1;84;0.0;1;6;7;800.0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
22;38;0;50;8;0;24;1;1;0;1;12;0.0;1;5;6;341.0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0
23;22;1;31;12;0;12;1;1;0;1;24;0.0;1;6;7;400.0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7;31;1;5;12;0;360;1;1;1;1;36;0.0;1;20;3;340.0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
15;21;1;31;20;0;24;1;1;0;1;0;0.0;1;6;4;0.0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
5;36;1;23;23;0;48;1;1;0;1;0;0.0;1;25;3;1200.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
24;49;1;31;12;0;204;1;1;0;1;324;0.0;1;13;5;3000.0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
13;21;1;31;22;0;12;1;1;1;1;12;0.0;1;17;3;217.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
24;36;0;50;12;0;360;1;1;0;1;228;0.0;1;9;5;747.0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
22;39;1;31;8;0;120;1;1;0;1;48;0.0;1;6;7;400.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
3;43;1;31;12;0;180;1;1;1;1;156;0.0;1;15;13;3000.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
9;25;1;5;23;0;12;1;1;1;1;84;0.0;1;23;10;500.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
7;25;1;5;20;0;120;1;1;1;1;12;0.0;1;18;22;314.0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
25;25;0;50;18;0;300;1;1;1;1;0;0.0;1;8;5;430.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
25;19;1;31;23;0;228;1;1;1;1;12;0.0;1;4;12;461.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
23;20;1;31;12;2;96;1;1;1;1;12;0.0;1;4;7;306.0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
3;34;1;31;8;0;72;1;1;0;1;192;0.0;1;12;18;1460.0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
22;24;1;31;20;0;156;1;1;1;1;0;0.0;1;5;7;180.0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
12;53;1;31;8;0;36;1;1;0;1;0;0.0;1;15;5;2430.0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
25;47;1;31;25;0;144;1;1;0;1;72;300.0;1;7;6;1000.0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
66;28;1;31;8;0;336;1;1;0;1;24;0.0;1;21;17;280.0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
23;48;1;31;28;0;84;1;1;0;1;180;0.0;1;12;5;5000.0;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
25;51;1;50;8;0;108;1;0;0;1;0;0.0;1;5;5;0.0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
14;29;1;31;18;0;84;1;1;1;1;96;0.0;0;5;15;500.0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
25;24;1;31;18;0;12;1;1;1;1;12;0.0;1;13;9;400.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
19;21;1;31;8;0;120;1;1;1;1;12;0.0;1;25;5;293.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
25;22;1;50;20;0;60;1;1;1;1;0;0.0;1;8;8;225.0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
22;18;0;31;20;0;156;1;1;0;1;12;0.0;1;5;6;339.0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
55;20;1;31;18;0;240;1;1;1;1;24;0.0;1;14;16;277.0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
22;29;1;50;20;0;336;1;1;1;1;108;0.0;1;14;7;1300.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;58;1;31;12;0;12;1;1;0;1;96;0.0;1;6;6;489.0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
25;46;0;50;3;0;240;1;1;0;1;120;0.0;1;9;9;522.0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
10;37;1;31;18;0;96;1;1;0;1;0;0.0;1;12;7;270.0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
23;49;1;31;28;0;264;1;1;0;1;60;0.0;1;5;5;1026.0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
19;49;1;31;12;0;120;1;1;0;1;0;0.0;1;12;24;894.0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
9;40;1;5;8;0;24;1;1;1;1;60;0.0;1;7;6;284.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
24;44;1;31;12;0;264;1;1;1;1;180;0.0;1;7;7;1800.0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
11;46;1;31;18;0;180;1;1;1;1;216;0.0;1;14;12;575.0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
55;64;1;31;20;0;360;1;1;0;1;0;0.0;1;16;20;180.0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
25;40;1;31;28;0;264;1;1;0;1;120;0.0;1;5;6;900.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
22;31;1;50;12;0;108;1;1;0;1;12;0.0;1;7;8;220.0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
55;21;1;31;12;0;252;1;1;1;1;36;0.0;1;6;8;750.0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
11;30;1;31;18;0;180;1;1;0;1;12;0.0;1;25;3;400.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11;33;1;31;20;0;204;1;1;1;1;84;0.0;1;7;16;207.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
55;30;1;31;18;0;360;1;1;0;1;60;0.0;1;6;8;220.0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
21;29;1;31;12;0;12;1;1;1;1;48;0.0;1;8;5;320.0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
9;23;1;5;20;0;120;1;1;1;1;12;0.0;0;6;7;500.0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
1;47;1;31;18;0;240;1;1;1;1;108;290.0;1;15;16;456.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
17;44;0;50;18;0;420;1;1;0;1;24;0.0;1;13;5;355.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
22;51;1;31;12;0;108;1;1;0;1;360;0.0;1;7;7;800.0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
23;50;1;31;3;0;228;1;1;0;1;12;0.0;1;6;11;1716.0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
55;35;1;31;12;0;132;1;1;0;1;0;0.0;1;16;4;350.0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
7;32;1;5;20;0;24;1;1;1;1;24;0.0;1;15;15;500.0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
17;41;1;31;12;0;120;1;1;0;1;12;0.0;1;4;3;455.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;47;1;31;8;0;48;1;1;1;1;300;0.0;1;21;15;2107.0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
17;19;1;31;25;0;84;1;1;0;1;12;0.0;1;5;7;110.0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
22;39;0;50;18;0;120;1;1;1;1;24;0.0;1;4;3;196.0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
15;24;1;31;1;0;288;1;1;0;1;0;0.0;1;3;7;180.0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
17;19;1;31;12;0;120;1;1;1;1;36;0.0;1;9;6;220.0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
17;55;1;31;20;0;360;1;1;0;1;288;0.0;1;20;6;250.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
22;38;1;31;12;0;456;1;1;0;1;24;0.0;1;4;3;210.0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
24;42;0;50;8;0;60;1;1;1;1;144;0.0;1;5;5;2116.0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
25;25;1;31;20;0;24;1;1;1;1;36;0.0;1;13;6;260.0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0
19;20;1;31;1;0;180;1;1;0;1;0;0.0;1;19;24;500.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6;49;1;49;20;0;240;1;1;0;0;36;0.0;1;20;21;1900.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
25;48;1;50;25;0;300;1;1;0;1;12;0.0;1;7;17;1000.0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0
55;19;1;31;20;0;228;1;1;1;1;0;0.0;1;5;6;240.0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
24;41;1;50;1;0;72;1;1;1;1;180;0.0;1;19;19;795.0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
17;59;1;31;8;0;36;1;1;0;1;0;0.0;1;5;5;868.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
25;23;1;31;28;0;12;1;1;1;1;48;0.0;1;8;8;500.0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0
19;18;0;50;1;0;156;1;1;0;1;0;0.0;1;15;7;500.0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
11;39;1;50;20;0;72;1;1;1;1;120;0.0;1;9;3;478.0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
24;60;1;31;12;0;360;1;1;0;1;180;0.0;1;6;4;400.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
24;39;1;50;28;0;108;1;1;1;1;96;0.0;1;4;7;2000.0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
25;37;1;31;8;0;360;1;1;1;1;24;0.0;1;3;6;460.0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
2;53;1;31;18;0;216;1;1;0;1;60;0.0;1;17;3;250.0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
23;41;1;31;12;0;24;1;1;0;1;132;0.0;1;7;10;400.0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
24;33;0;50;28;0;12;1;1;0;1;12;0.0;1;7;5;250.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
15;49;1;31;12;0;204;1;1;0;1;12;0.0;1;24;5;803.0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
18;20;1;31;8;0;60;1;1;0;1;0;712.0;1;7;5;0.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
4;42;1;31;18;0;24;1;1;0;1;12;0.0;1;16;12;202.0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
55;27;1;31;12;0;36;1;1;1;1;120;0.0;1;12;5;1200.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
22;42;1;31;12;0;300;1;1;0;1;360;0.0;1;13;3;2000.0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
24;21;0;31;20;0;48;1;0;1;1;12;0.0;1;8;6;300.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
22;25;1;31;27;0;120;1;1;0;1;12;0.0;1;4;5;350.0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
22;37;0;50;12;0;96;1;1;0;1;72;0.0;1;7;3;403.0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
25;48;1;31;12;0;48;1;1;0;0;36;0.0;1;6;5;1000.0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
9;46;1;5;20;0;252;1;1;0;1;0;1358.0;1;16;8;0.0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
20;27;1;31;23;0;12;1;1;1;1;12;0.0;1;6;6;4000.0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
55;49;0;31;25;0;252;1;1;0;1;180;0.0;1;5;7;1600.0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
22;40;1;31;20;0;360;1;1;0;1;0;0.0;1;5;5;300.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;28;0;50;8;0;72;1;1;0;1;0;0.0;1;6;5;350.0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
22;19;1;31;12;0;60;1;1;0;1;12;0.0;1;7;7;289.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
55;51;1;50;18;0;216;1;1;1;1;0;0.0;1;9;5;302.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
25;21;1;31;18;0;252;1;1;1;1;0;0.0;1;6;7;300.0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
22;35;0;31;18;0;12;1;1;1;1;48;0.0;1;7;6;480.0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
23;58;1;31;28;0;312;1;1;0;1;0;0.0;1;5;6;1087.0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
20;48;1;31;20;0;204;1;0;1;1;204;0.0;1;8;8;360.0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
6;22;1;5;20;0;48;1;1;1;1;36;0.0;1;18;13;450.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
55;54;1;31;12;0;240;1;1;0;1;72;0.0;1;13;12;900.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
25;24;1;31;12;0;12;1;1;1;1;24;0.0;1;4;3;200.0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
25;52;1;31;8;0;588;1;1;0;1;12;0.0;1;5;6;919.0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
19;20;0;50;8;0;120;1;1;1;1;12;0.0;1;25;7;476.0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0
3;30;0;50;12;0;24;1;1;0;1;72;900.0;1;6;3;800.0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
9;46;0;5;8;0;204;1;1;0;1;0;0.0;1;17;3;926.0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
22;19;1;31;20;0;120;1;1;0;1;12;0.0;1;7;4;200.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
9;22;1;5;12;0;96;1;0;0;1;12;0.0;1;21;7;251.0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
16;37;1;31;12;0;84;1;1;0;1;12;0.0;1;18;21;700.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;35;1;31;3;0;144;1;1;0;1;0;0.0;1;25;3;180.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;19;1;5;28;0;216;1;1;0;1;0;0.0;1;25;3;180.0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
10;47;0;50;23;0;12;1;0;0;1;0;0.0;1;11;2;480.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
55;45;1;31;12;0;72;1;1;1;1;72;0.0;1;8;10;300.0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0
19;48;1;31;12;0;192;1;1;1;1;120;0.0;1;16;13;427.0;2;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
22;26;1;31;28;0;132;1;1;0;1;0;0.0;1;5;6;500.0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
25;22;1;50;20;0;264;1;1;0;1;0;0.0;1;8;6;180.0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
11;26;1;31;18;0;312;1;1;1;1;36;0.0;1;22;9;700.0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1
25;36;1;50;8;0;156;1;1;1;1;36;0.0;1;12;5;250.0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
24;34;1;31;18;0;168;1;1;1;1;48;0.0;1;10;5;1200.0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
21;24;1;31;8;0;288;1;1;1;1;12;0.0;1;6;7;360.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
25;26;0;50;8;0;312;1;1;1;1;12;0.0;1;14;3;320.0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
25;28;1;31;18;0;84;1;1;0;1;12;380.0;1;15;4;1882.0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
24;33;1;31;8;0;36;1;1;1;1;144;0.0;1;5;5;1219.0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
55;34;1;31;18;0;24;1;1;1;1;12;0.0;1;13;8;220.0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
66;44;1;31;18;0;60;1;1;0;1;12;0.0;1;21;15;1156.0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;33;1;31;18;0;12;1;1;1;1;12;0.0;1;5;8;263.0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
8;25;1;31;3;0;300;1;1;0;1;12;0.0;1;9;7;250.0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
